trip_id,vehicle_id,start_time,end_time,start_hour,day_of_week,is_weekend,speed_mean,speed_std,idle_time_s,idle_ratio,total_km,stop_count,is_anomaly
V5_T0210,5,2024-08-10 02:17:37,2024-08-10 04:14:38,2,5,1,0.0,0.0,8692.0,1.238,0.0,0,1
V5_T0211,5,2024-08-10 06:45:30,2024-08-10 06:50:35,6,5,1,0.0,0.0,2054.0,6.7344,0.0,0,0
V5_T0212,5,2024-08-10 06:50:41,2024-08-10 18:05:58,6,5,1,9.81,16.6735,29183.0,0.7203,87.742,43,1
V5_T0213,5,2024-08-10 19:16:06,2024-08-10 19:16:08,19,5,1,0.0,0.0,575.0,287.5,0.0,0,0
V5_T0214,5,2024-08-11 09:10:43,2024-08-11 16:17:47,9,6,1,12.77,20.8319,19900.0,0.7766,73.109,30,1
V5_T0215,5,2024-08-11 17:04:00,2024-08-11 17:11:02,17,6,1,10.85,9.8606,2860.0,6.7773,1.219,1,0
V5_T0216,5,2024-08-12 08:48:46,2024-08-12 21:28:54,8,0,0,10.38,16.1603,30499.0,0.6687,108.039,78,1
V5_T0217,5,2024-08-13 15:09:50,2024-08-13 17:13:16,15,1,0,1.49,4.5028,8786.0,1.1863,1.82,4,1
V5_T0218,5,2024-08-13 17:13:52,2024-08-13 17:14:28,17,1,0,0.0,0.0,48.0,1.3333,0.0,0,0
V5_T0219,5,2024-08-14 08:49:21,2024-08-14 11:55:53,8,2,0,19.0,22.0041,6561.0,0.5862,55.707,19,1
V5_T0220,5,2024-08-14 12:42:27,2024-08-14 16:10:33,12,2,0,0.81,3.6015,14697.0,1.1771,1.723,4,1
V5_T0221,5,2024-08-15 17:57:05,2024-08-15 20:50:34,17,3,0,12.18,13.6378,7458.0,0.7165,30.679,20,1
V5_T0222,5,2024-08-16 01:54:16,2024-08-16 01:54:18,1,4,0,0.0,0.0,3641.0,1820.5,0.0,0,1
V5_T0223,5,2024-08-16 02:00:55,2024-08-16 03:42:29,2,4,0,0.0,0.0,6447.0,1.0579,0.0,0,1
V5_T0224,5,2024-08-16 07:29:27,2024-08-16 12:28:05,7,4,0,8.78,17.2494,16673.0,0.9305,33.27,16,1
V5_T0225,5,2024-08-16 13:07:44,2024-08-16 14:29:19,13,4,0,0.0,0.0,7255.0,1.4821,0.0,0,1
V5_T0226,5,2024-08-16 14:33:43,2024-08-16 14:33:55,14,4,0,0.0,0.0,264.0,22.0,0.0,0,0
V5_T0227,5,2024-08-16 14:45:09,2024-08-16 15:31:21,14,4,0,28.76,27.5284,1877.0,0.6771,21.469,3,1
V5_T0228,5,2024-08-16 16:21:02,2024-08-16 16:34:57,16,4,0,7.96,11.7173,3579.0,4.2862,1.269,1,1
V5_T0229,5,2024-08-17 07:56:37,2024-08-17 09:32:40,7,5,1,10.68,23.9081,5562.0,0.9651,12.0,1,1
V5_T0230,5,2024-08-17 10:17:10,2024-08-17 11:30:44,10,5,1,18.63,22.7992,5238.0,1.1867,18.723,6,0
V5_T0231,5,2024-08-17 11:52:21,2024-08-17 11:52:23,11,5,1,0.0,0.0,1297.0,648.5,0.0,0,0
V5_T0232,5,2024-08-18 08:25:36,2024-08-18 12:45:33,8,6,1,20.41,24.2459,9254.0,0.5933,79.718,29,1
V5_T0233,5,2024-08-18 13:36:19,2024-08-18 15:40:25,13,6,1,9.92,13.5348,8094.0,1.087,16.95,12,1
V5_T0234,5,2024-08-19 08:06:26,2024-08-19 17:20:15,8,0,0,12.44,18.8855,21684.0,0.6526,90.781,57,1
V5_T0235,5,2024-08-19 17:53:00,2024-08-20 01:44:38,17,0,0,10.43,13.5372,18455.0,0.6522,69.801,60,1
V5_T0236,5,2024-08-20 15:44:27,2024-08-20 15:44:48,15,1,0,0.0,0.0,9.0,0.4286,0.0,0,1
V5_T0237,5,2024-08-20 16:40:14,2024-08-20 16:41:54,16,1,0,0.0,0.0,2387.0,23.87,0.039,0,0
V5_T0238,5,2024-08-20 16:42:10,2024-08-20 17:04:23,16,1,0,0.0,0.0,1303.0,0.9775,0.0,0,1
V5_T0239,5,2024-08-20 17:14:33,2024-08-21 04:45:49,17,1,0,4.35,8.1518,33878.0,0.8168,33.218,51,1
V5_T0240,5,2024-08-21 07:52:43,2024-08-21 08:07:32,7,2,0,2.88,5.5761,1027.0,1.1552,0.512,1,0
V5_T0241,5,2024-08-21 08:28:34,2024-08-21 19:52:35,8,2,0,10.28,14.4313,26776.0,0.6524,103.352,54,1
V5_T0242,5,2024-08-21 21:46:35,2024-08-21 21:46:39,21,2,0,0.0,0.0,3207.0,801.75,0.0,0,0
V5_T0243,5,2024-08-21 21:52:33,2024-08-21 21:52:35,21,2,0,0.0,0.0,355.0,177.5,0.0,0,0
V5_T0244,5,2024-08-23 13:09:27,2024-08-23 13:36:23,13,4,0,31.67,25.7365,3138.0,1.9418,15.222,2,1
V5_T0245,5,2024-08-23 13:45:14,2024-08-23 18:29:36,13,4,0,12.32,19.1483,10748.0,0.6299,47.489,34,1
V5_T0246,5,2024-08-24 08:51:44,2024-08-24 12:34:39,8,5,1,8.63,13.3905,9424.0,0.7046,27.371,23,1
V5_T0247,5,2024-08-24 13:22:57,2024-08-24 22:50:47,13,5,1,13.0,19.714,24888.0,0.7305,99.199,55,1
V5_T0248,5,2024-08-25 00:19:30,2024-08-25 03:25:05,0,6,1,15.55,20.5678,7337.0,0.6589,41.16,17,1
V5_T0249,5,2024-08-25 03:28:11,2024-08-25 03:29:15,3,6,1,0.0,0.0,247.0,3.8594,0.0,0,1
V5_T0250,5,2024-08-25 03:57:19,2024-08-25 05:38:06,3,6,1,0.0,0.0,7670.0,1.2684,0.0,0,1
V5_T0251,5,2024-08-25 07:35:02,2024-08-25 12:41:20,7,6,1,12.94,21.0179,15850.0,0.8624,52.5,27,1
V5_T0252,5,2024-08-27 09:44:52,2024-08-27 16:51:48,9,1,0,17.84,22.6797,13960.0,0.545,121.23,41,1
V5_T0253,5,2024-08-28 10:02:22,2024-08-28 10:02:24,10,2,0,0.0,0.0,3.0,1.5,0.0,0,0
V5_T0254,5,2024-08-28 10:04:32,2024-08-28 10:04:45,10,2,0,0.0,0.0,128.0,9.8462,0.0,0,0
V5_T0255,5,2024-08-28 10:16:43,2024-08-28 10:16:50,10,2,0,0.0,0.0,718.0,102.5714,0.0,0,0
V5_T0256,5,2024-08-28 14:56:01,2024-08-28 14:56:12,14,2,0,0.0,0.0,2152.0,195.6364,0.0,0,0
V5_T0257,5,2024-08-29 10:21:43,2024-08-29 10:21:49,10,3,0,0.0,0.0,19.0,3.1667,0.0,0,0
V5_T0258,5,2024-08-30 11:17:56,2024-08-30 11:18:04,11,4,0,0.0,0.0,2.0,0.25,0.0,0,0
V5_T0259,5,2024-08-30 11:26:53,2024-08-30 11:27:02,11,4,0,0.0,0.0,529.0,58.7778,0.0,0,0
V5_T0260,5,2024-08-30 15:10:53,2024-08-30 15:23:50,15,4,0,7.19,7.8717,2854.0,3.6731,1.461,1,0
V5_T0261,5,2024-08-30 15:23:54,2024-08-30 15:34:19,15,4,0,0.0,0.0,627.0,1.0032,0.0,0,0
V5_T0262,5,2024-08-30 15:55:00,2024-08-30 17:11:29,15,4,0,2.75,6.0341,4942.0,1.0769,2.231,5,1
V6_T0026,6,2024-08-02 09:26:36,2024-08-02 19:52:40,9,4,0,26.47,34.0303,28903.0,0.7694,153.391,43,1
V6_T0039,6,2024-08-03 08:24:01,2024-08-03 08:26:10,8,5,1,0.0,0.0,1926.0,14.9302,0.0,0,0
V6_T0072,6,2024-08-04 17:26:25,2024-08-04 17:37:52,17,6,1,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0074,6,2024-08-04 19:37:49,2024-08-04 19:53:13,19,6,1,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0089,6,2024-08-05 10:53:19,2024-08-05 13:10:16,10,0,0,0.0,0.0,8145.0,0.9912,0.0,0,1
V6_T0114,6,2024-08-06 14:10:24,2024-08-06 16:51:57,14,1,0,1.73,3.5439,8646.0,0.892,1.609,14,1
V6_T0117,6,2024-08-06 19:28:45,2024-08-06 19:31:12,19,1,0,0.0,0.0,2325.0,15.8163,0.0,0,0
V6_T0131,6,2024-08-07 09:25:57,2024-08-07 10:18:33,9,2,0,2.58,4.7398,5957.0,1.8875,1.094,4,1
V6_T0132,6,2024-08-07 11:18:33,2024-08-07 13:30:24,11,2,0,1.04,3.8155,7577.0,0.9578,0.703,3,1
V6_T0135,6,2024-08-07 16:23:57,2024-08-07 16:27:48,16,2,0,0.0,0.0,3396.0,14.7013,0.0,0,0
V6_T0153,6,2024-08-08 10:27:56,2024-08-08 11:01:26,10,3,0,4.43,6.4812,1854.0,0.9224,0.391,3,1
V6_T0178,6,2024-08-09 11:36:43,2024-08-09 11:57:58,11,4,0,16.88,14.3563,2359.0,1.8502,6.5,2,0
V6_T0180,6,2024-08-09 13:58:01,2024-08-09 14:10:20,13,4,0,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0200,6,2024-08-10 09:43:58,2024-08-10 09:45:10,9,5,1,0.0,0.0,2016.0,28.0,0.0,0,0
V6_T0277,6,2024-08-13 14:33:10,2024-08-13 14:40:37,14,1,0,1.79,2.7959,3117.0,6.9732,0.0,2,1
V6_T0323,6,2024-08-15 12:41:01,2024-08-15 14:45:01,12,3,0,2.9,5.6516,6435.0,0.8649,2.0,8,1
V6_T0344,6,2024-08-16 11:45:09,2024-08-16 12:11:06,11,4,0,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0351,6,2024-08-16 19:11:09,2024-08-16 19:31:45,19,4,0,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0369,6,2024-08-17 13:31:56,2024-08-17 13:35:14,13,5,1,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0437,6,2024-08-20 09:31:10,2024-08-20 09:34:13,9,1,0,0.0,0.0,3441.0,18.8033,0.0,0,0
V6_T0440,6,2024-08-20 12:34:13,2024-08-20 12:55:28,12,1,0,1.89,3.8591,1164.0,0.9129,0.0,1,0
V6_T0509,6,2024-08-23 09:56:07,2024-08-23 10:08:28,9,4,0,0.0,0.0,696.0,0.9393,0.0,0,0
V6_T0539,6,2024-08-24 16:08:43,2024-08-24 16:17:43,16,5,1,0.0,0.0,0.0,0.0,0.0,0,1
V6_T0585,6,2024-08-26 14:18:04,2024-08-26 17:03:04,14,0,0,5.28,7.9811,7698.0,0.7776,7.609,15,1
V6_T0602,6,2024-08-27 09:49:24,2024-08-27 10:01:33,9,1,0,6.53,6.2261,3108.0,4.2634,0.797,3,1
V6_T0608,6,2024-08-27 15:57:17,2024-08-27 16:12:38,15,1,0,1.63,2.4148,4023.0,4.3681,0.297,1,1
V6_T0610,6,2024-08-27 17:57:08,2024-08-27 18:00:02,17,1,0,0.0,0.0,2790.0,16.0345,0.0,0,0
V6_T0626,6,2024-08-28 09:42:29,2024-08-28 10:01:17,9,2,0,0.0,0.0,3621.0,3.2101,0.0,0,1
V6_T0627,6,2024-08-28 11:01:17,2024-08-28 11:33:17,11,2,0,0.0,0.0,1878.0,0.9781,0.0,0,0
V6_T0631,6,2024-08-28 15:19:32,2024-08-28 15:31:32,15,2,0,7.91,7.517,3186.0,4.425,0.703,2,0
V6_T0632,6,2024-08-28 16:17:41,2024-08-28 16:32:44,16,2,0,6.6,6.7994,3366.0,3.7276,0.703,2,0
V6_T0656,6,2024-08-29 16:14:04,2024-08-29 16:25:49,16,3,0,5.64,5.9035,2913.0,4.1319,0.703,3,0
V7_T0001,7,2024-01-01 14:17:51,2024-01-01 15:11:33,14,0,0,0.33,0.7972,2685.0,0.8333,0.109,9,1
V7_T0002,7,2024-01-01 15:20:26,2024-01-01 15:20:33,15,0,0,0.0,0.0,100.0,14.2857,0.0,0,0
V7_T0003,7,2024-01-01 15:35:39,2024-01-01 15:37:51,15,0,0,0.0,0.0,1029.0,7.7955,0.0,0,0
V7_T0004,7,2024-01-02 09:12:31,2024-01-02 11:41:48,9,1,0,0.08,0.3944,1624.0,0.1813,0.0,1,0
V7_T0005,7,2024-01-02 13:13:17,2024-01-02 16:03:09,13,1,0,0.39,1.2173,4504.0,0.4419,0.047,3,1
V7_T0006,7,2024-01-02 16:03:16,2024-01-02 16:03:30,16,1,0,0.0,0.0,13.0,0.9286,0.0,0,0
V7_T0007,7,2024-01-02 20:29:02,2024-01-02 20:50:30,20,1,0,0.44,1.6269,2466.0,1.9146,0.063,2,0
V7_T0008,7,2024-01-02 21:04:35,2024-01-02 21:05:40,21,1,0,0.0,0.0,906.0,13.9385,0.0,0,0
V7_T0009,7,2024-01-02 21:10:27,2024-01-03 07:00:38,21,1,0,32.11,25.9337,12154.0,0.3432,295.359,41,1
V7_T0010,7,2024-01-04 14:56:01,2024-01-04 14:57:23,14,3,0,0.0,0.0,2781.0,33.9146,0.0,0,0
V7_T0011,7,2024-01-04 18:06:55,2024-01-04 18:06:59,18,3,0,0.0,0.0,416.0,104.0,0.0,0,0
V7_T0012,7,2024-01-04 18:07:04,2024-01-04 18:07:27,18,3,0,0.0,0.0,5.0,0.2174,0.0,0,0
V7_T0013,7,2024-01-04 18:07:29,2024-01-04 18:20:53,18,3,0,0.81,2.2373,639.0,0.7948,0.063,1,0
V7_T0014,7,2024-01-05 11:03:23,2024-01-05 11:20:35,11,4,0,0.39,0.9903,2424.0,2.3488,0.047,2,0
V7_T0015,7,2024-01-06 17:06:39,2024-01-06 18:24:13,17,5,1,0.47,1.2731,4100.0,0.881,0.094,8,1
V7_T0016,7,2024-01-06 18:45:55,2024-01-06 18:45:58,18,5,1,0.0,0.0,1302.0,434.0,0.0,0,0
V7_T0017,7,2024-01-06 18:46:05,2024-01-06 18:46:11,18,5,1,0.0,0.0,7.0,1.1667,0.0,0,0
V7_T0018,7,2024-01-06 19:29:05,2024-01-06 19:39:16,19,5,1,0.0,0.0,3124.0,5.1129,0.0,0,0
V7_T0019,7,2024-01-10 07:29:29,2024-01-10 07:34:30,7,2,0,0.0,0.0,756.0,2.5116,0.0,0,0
V7_T0020,7,2024-01-10 08:33:30,2024-01-10 09:07:03,8,2,0,37.89,33.5902,4162.0,2.0676,19.391,6,0
V7_T0021,7,2024-01-10 14:16:07,2024-01-10 14:55:04,14,2,0,0.54,1.1134,3055.0,1.3072,0.204,4,1
V7_T0022,7,2024-01-12 12:19:40,2024-01-12 13:04:40,12,4,0,0.0,0.0,2682.0,0.9933,0.0,0,0
V7_T0023,7,2024-01-12 13:32:41,2024-01-12 13:32:56,13,4,0,0.0,0.0,54.0,3.6,0.0,0,0
V7_T0024,7,2024-01-12 16:52:36,2024-01-12 16:56:20,16,4,0,0.0,0.0,1202.0,5.3661,0.0,0,0
V7_T0025,7,2024-01-12 16:56:22,2024-01-12 17:12:56,16,4,0,0.0,0.0,936.0,0.9416,0.0,0,0
V7_T0026,7,2024-01-13 08:49:53,2024-01-13 08:57:12,8,5,1,0.17,0.5578,1758.0,4.0046,0.0,1,0
V7_T0027,7,2024-01-13 11:16:28,2024-01-13 11:16:52,11,5,1,0.0,0.0,7.0,0.2917,0.0,0,0
V7_T0028,7,2024-01-13 15:27:01,2024-01-13 15:36:05,15,5,1,1.48,2.2742,2085.0,3.8327,0.109,2,0
V7_T0029,7,2024-01-15 14:23:55,2024-01-15 14:24:06,14,0,0,0.0,0.0,247.0,22.4545,0.0,0,0
V7_T0030,7,2024-01-15 14:26:52,2024-01-15 16:51:24,14,0,0,0.0,0.0,8806.0,1.0155,0.0,0,1
V7_T0031,7,2024-01-16 14:12:32,2024-01-16 15:24:26,14,1,0,0.0,0.0,4332.0,1.0042,0.0,0,1
V7_T0032,7,2024-01-22 10:22:00,2024-01-22 10:22:04,10,0,0,0.0,0.0,2700.0,675.0,0.0,0,0
V7_T0033,7,2024-01-22 10:22:11,2024-01-22 10:23:13,10,0,0,0.0,0.0,58.0,0.9355,0.0,0,0
V7_T0034,7,2024-01-22 10:23:18,2024-01-22 10:23:39,10,0,0,0.0,0.0,5.0,0.2381,0.0,0,0
V7_T0035,7,2024-01-22 10:23:43,2024-01-22 19:18:16,10,0,0,0.36,1.0317,2466.0,0.0769,0.0,4,1
V7_T0036,7,2024-01-23 08:55:11,2024-01-23 09:53:13,8,1,0,0.18,0.9965,4846.0,1.3917,0.0,2,1
V7_T0037,7,2024-01-23 10:03:04,2024-01-23 10:06:03,10,1,0,0.0,0.0,713.0,3.9832,0.0,0,0
V7_T0038,7,2024-01-23 18:22:01,2024-01-23 18:31:22,18,1,0,0.15,0.534,1036.0,1.8467,0.0,1,0
V7_T0039,7,2024-01-24 13:40:47,2024-01-24 14:44:19,13,2,0,14.04,17.6194,3809.0,0.9992,12.156,9,1
V7_T0040,7,2024-01-25 10:02:29,2024-01-25 10:40:19,10,3,0,0.57,1.4796,1892.0,0.8335,0.141,3,1
V7_T0041,7,2024-01-25 11:11:09,2024-01-25 11:30:57,11,3,0,0.64,1.7291,2827.0,2.3796,0.109,3,0
V7_T0042,7,2024-01-25 12:42:22,2024-01-25 13:19:42,12,3,0,0.19,0.7095,2666.0,1.1902,0.11,2,1
V7_T0043,7,2024-01-25 14:00:15,2024-01-25 14:00:21,14,3,0,0.0,0.0,2434.0,405.6667,0.0,0,0
V7_T0044,7,2024-01-25 14:06:27,2024-01-25 14:06:32,14,3,0,0.0,0.0,366.0,73.2,0.0,0,0
V7_T0045,7,2024-01-25 15:12:43,2024-01-25 15:17:50,15,3,0,0.0,0.0,622.0,2.0261,0.0,0,0
V7_T0046,7,2024-01-26 14:37:29,2024-01-26 14:37:51,14,4,0,0.0,0.0,1124.0,51.0909,0.0,0,0
V7_T0047,7,2024-01-26 14:37:54,2024-01-26 15:04:41,14,4,0,0.06,0.3435,1504.0,0.9359,0.0,1,1
V7_T0048,7,2024-01-27 06:34:39,2024-01-27 06:49:10,6,5,1,0.31,1.3081,1758.0,2.0184,0.0,1,0
V7_T0049,7,2024-01-27 18:30:23,2024-01-27 20:59:21,18,5,1,9.58,14.1296,7316.0,0.8185,17.672,22,1
V7_T0050,7,2024-01-27 21:01:10,2024-01-27 21:01:14,21,5,1,0.0,0.0,110.0,27.5,0.0,0,0
V7_T0051,7,2024-01-29 08:35:10,2024-01-29 10:12:12,8,0,0,0.88,2.1752,8717.0,1.4973,0.109,9,1
V7_T0052,7,2024-01-29 14:41:58,2024-01-29 15:24:43,14,0,0,0.37,1.0873,3792.0,1.4784,0.109,5,1
V7_T0053,7,2024-01-29 16:31:30,2024-01-29 17:10:43,16,0,0,0.59,1.3991,2304.0,0.9792,0.11,4,1
V7_T0054,7,2024-01-29 18:26:52,2024-01-29 18:27:04,18,0,0,0.0,0.0,945.0,78.75,0.0,0,0
V7_T0055,7,2024-01-29 18:27:08,2024-01-29 18:27:26,18,0,0,0.0,0.0,4.0,0.2222,0.0,0,0
V7_T0056,7,2024-01-29 18:29:32,2024-01-29 19:20:08,18,0,0,14.32,17.1357,1638.0,0.5395,12.14,7,0
V7_T0057,7,2024-05-02 11:13:38,2024-05-02 12:34:42,11,3,0,18.2,24.0102,4871.0,1.0014,19.39,4,1
V7_T0058,7,2024-05-04 09:57:05,2024-05-04 09:57:14,9,5,1,0.0,0.0,157.0,17.4444,0.0,0,0
V7_T0059,7,2024-05-04 10:11:56,2024-05-04 10:26:12,10,5,1,0.0,0.0,1675.0,1.9568,0.0,0,0
V7_T0060,7,2024-05-04 12:10:55,2024-05-04 12:37:02,12,5,1,0.0,0.0,4196.0,2.6777,0.0,0,0
V7_T0061,7,2024-05-04 12:47:39,2024-05-04 12:48:53,12,5,1,0.0,0.0,698.0,9.4324,0.0,0,0
V7_T0062,7,2024-05-04 12:49:20,2024-05-04 12:52:45,12,5,1,0.0,0.0,231.0,1.1268,0.0,0,0
V7_T0063,7,2024-05-04 14:20:57,2024-05-04 14:30:06,14,5,1,0.0,0.0,2122.0,3.8652,0.0,0,0
V7_T0064,7,2024-05-07 09:11:49,2024-05-07 09:20:29,9,1,0,6.64,9.3434,3307.0,6.3596,0.578,1,0
V7_T0065,7,2024-05-07 11:42:25,2024-05-07 11:47:37,11,1,0,0.0,0.0,1135.0,3.6378,0.062,0,0
V7_T0066,7,2024-05-07 16:17:09,2024-05-07 17:04:01,16,1,0,7.58,13.5769,3239.0,1.1518,2.203,10,0
V7_T0067,7,2024-05-07 17:55:41,2024-05-07 18:24:12,17,1,0,0.0,0.0,4809.0,2.8106,0.0,0,0
V7_T0068,7,2024-05-08 07:29:11,2024-05-08 07:38:26,7,2,0,0.0,0.0,3751.0,6.7586,0.0,0,0
V7_T0069,7,2024-05-08 07:54:31,2024-05-08 13:05:26,7,2,0,2.08,8.44,18231.0,0.9773,8.438,9,1
V7_T0070,7,2024-05-08 13:09:46,2024-05-08 14:11:20,13,2,0,12.45,18.3574,2379.0,0.644,10.656,7,1
V7_T0071,7,2024-05-09 17:18:04,2024-05-09 17:34:56,17,3,0,0.74,1.3948,2532.0,2.502,0.063,5,0
V7_T0072,7,2024-05-10 15:57:29,2024-05-10 19:31:24,15,4,0,5.61,13.3026,12258.0,0.955,16.14,14,1
V7_T0073,7,2024-05-12 07:38:33,2024-05-12 14:20:45,7,6,1,31.05,24.3222,10691.0,0.443,189.062,36,1
V7_T0074,7,2024-05-12 14:20:50,2024-05-12 14:20:56,14,6,1,0.0,0.0,5.0,0.8333,0.0,0,1
V7_T0075,7,2024-05-12 14:20:58,2024-05-12 14:21:02,14,6,1,0.0,0.0,2.0,0.5,0.0,0,0
V7_T0076,7,2024-05-12 14:21:07,2024-05-12 14:21:27,14,6,1,0.0,0.0,6.0,0.3,0.0,0,1
V7_T0077,7,2024-05-12 14:21:37,2024-05-12 14:21:47,14,6,1,0.0,0.0,11.0,1.1,0.0,0,0
V7_T0078,7,2024-05-12 14:21:51,2024-05-12 14:22:02,14,6,1,0.0,0.0,4.0,0.3636,0.0,0,0
V7_T0079,7,2024-05-12 14:22:05,2024-05-12 14:22:48,14,6,1,0.0,0.0,37.0,0.8605,0.0,0,0
V7_T0080,7,2024-05-12 14:22:50,2024-05-12 14:22:54,14,6,1,0.0,0.0,2.0,0.5,0.0,0,0
V7_T0081,7,2024-05-12 14:23:15,2024-05-12 14:26:18,14,6,1,0.0,0.0,168.0,0.918,0.0,0,0
V7_T0082,7,2024-05-12 14:26:21,2024-05-12 14:28:50,14,6,1,0.0,0.0,147.0,0.9866,0.0,0,0
V7_T0083,7,2024-05-12 14:28:52,2024-05-12 14:29:14,14,6,1,0.0,0.0,2.0,0.0909,0.0,0,0
V7_T0084,7,2024-05-12 14:29:17,2024-05-12 14:29:21,14,6,1,0.0,0.0,3.0,0.75,0.0,0,0
V7_T0085,7,2024-05-12 14:29:23,2024-05-12 14:29:57,14,6,1,0.0,0.0,25.0,0.7353,0.0,0,0
V7_T0086,7,2024-05-12 14:29:59,2024-05-12 14:35:57,14,6,1,0.0,0.0,356.0,0.9944,0.0,0,0
V7_T0087,7,2024-05-12 14:37:55,2024-05-12 14:38:03,14,6,1,0.0,0.0,117.0,14.625,0.0,0,0
V7_T0088,7,2024-05-12 14:38:05,2024-05-12 14:38:12,14,6,1,0.0,0.0,2.0,0.2857,0.0,0,0
V7_T0089,7,2024-05-12 14:39:55,2024-05-12 15:08:30,14,6,1,0.0,0.0,1811.0,1.056,0.0,0,0
V7_T0090,7,2024-05-12 15:08:41,2024-05-12 15:44:26,15,6,1,0.0,0.0,2129.0,0.9925,0.0,0,1
V7_T0091,7,2024-05-12 15:44:36,2024-05-12 15:44:43,15,6,1,0.0,0.0,10.0,1.4286,0.0,0,0
V7_T0092,7,2024-05-12 15:44:46,2024-05-12 15:45:04,15,6,1,0.0,0.0,17.0,0.9444,0.0,0,0
V7_T0093,7,2024-05-12 15:45:13,2024-05-13 10:27:26,15,6,1,32.43,35.7478,5184.0,0.077,57.141,7,1
V7_T0094,7,2024-05-13 10:27:29,2024-05-13 10:27:36,10,0,0,0.0,0.0,3.0,0.4286,0.0,0,0
V7_T0095,7,2024-05-13 10:27:46,2024-05-13 10:28:07,10,0,0,0.0,0.0,10.0,0.4762,0.0,0,1
V7_T0096,7,2024-05-13 12:09:12,2024-05-13 12:09:15,12,0,0,0.0,0.0,6.0,2.0,0.0,0,0
V7_T0097,7,2024-05-13 12:58:06,2024-05-13 13:05:25,12,0,0,0.0,0.0,3358.0,7.6492,0.0,0,0
V7_T0098,7,2024-05-13 14:42:42,2024-05-13 14:49:27,14,0,0,0.0,0.0,2555.0,6.3086,0.0,0,0
V7_T0099,7,2024-05-13 19:51:19,2024-05-13 19:55:42,19,0,0,0.31,0.7553,3696.0,14.0532,0.0,1,0
V7_T0100,7,2024-05-20 07:57:06,2024-05-20 08:17:05,7,0,0,0.59,1.1957,4460.0,3.7198,0.11,2,0
V7_T0101,7,2024-05-20 08:17:56,2024-05-20 08:18:43,8,0,0,0.0,0.0,51.0,1.0851,0.0,0,0
V7_T0102,7,2024-05-30 12:39:41,2024-05-31 01:15:24,12,3,0,24.28,25.4304,23186.0,0.5113,261.016,59,1
V7_T0103,7,2024-08-02 15:20:38,2024-08-02 15:20:48,15,4,0,0.0,0.0,4.0,0.4,0.0,0,0
V7_T0104,7,2024-08-02 15:20:55,2024-08-02 15:29:36,15,4,0,0.0,0.0,518.0,0.9942,0.0,0,0
V7_T0105,7,2024-08-02 15:29:42,2024-08-02 15:31:37,15,4,0,0.0,0.0,112.0,0.9739,0.0,0,0
V7_T0106,7,2024-08-02 16:27:21,2024-08-02 16:27:51,16,4,0,0.0,0.0,59.0,1.9667,0.0,0,0
V7_T0107,7,2024-08-02 16:30:46,2024-08-02 16:30:51,16,4,0,0.0,0.0,175.0,35.0,0.0,0,0
V7_T0108,7,2024-08-10 14:37:49,2024-08-10 16:25:47,14,5,1,0.28,1.6395,6337.0,0.9782,0.062,1,1
V7_T0109,7,2024-08-10 19:12:55,2024-08-11 00:20:42,19,5,1,52.62,30.1681,4085.0,0.2212,263.766,9,1
V7_T0110,7,2024-08-11 11:48:14,2024-08-11 22:04:02,11,6,1,0.11,0.4355,4761.0,0.1289,0.047,3,1
V7_T0111,7,2024-08-12 08:21:20,2024-08-12 11:57:31,8,0,0,4.73,11.2346,11272.0,0.869,12.39,15,1
V7_T0112,7,2024-08-12 12:08:12,2024-08-12 12:11:29,12,0,0,1.48,3.3094,763.0,3.8731,0.11,1,0
V7_T0113,7,2024-08-12 12:13:52,2024-08-12 12:23:03,12,0,0,0.46,1.1499,570.0,1.0345,0.046,1,0
V7_T0114,7,2024-08-12 18:07:46,2024-08-12 18:34:46,18,0,0,8.67,16.0623,3505.0,2.1636,5.063,5,1
V7_T0115,7,2024-08-12 18:34:50,2024-08-12 18:36:28,18,0,0,0.0,0.0,90.0,0.9184,0.0,0,0
V7_T0116,7,2024-08-12 18:36:31,2024-08-12 18:51:57,18,0,0,0.0,0.0,904.0,0.9762,0.0,0,1
V7_T0117,7,2024-08-12 18:53:50,2024-08-12 18:54:08,18,0,0,0.0,0.0,113.0,6.2778,0.0,0,0
V7_T0118,7,2024-08-12 19:10:25,2024-08-12 19:10:30,19,0,0,0.0,0.0,978.0,195.6,0.0,0,0
V7_T0119,7,2024-08-12 19:11:13,2024-08-12 19:23:00,19,0,0,0.0,0.0,728.0,1.0297,0.0,0,1
V7_T0120,7,2024-08-12 20:09:56,2024-08-12 20:11:35,20,0,0,0.0,0.0,2878.0,29.0707,0.0,0,0
V7_T0121,7,2024-08-12 20:11:46,2024-08-12 21:00:04,20,0,0,10.34,14.9814,1622.0,0.5597,7.297,6,1
V7_T0122,7,2024-08-14 10:25:59,2024-08-14 11:38:59,10,2,0,0.84,1.781,5014.0,1.1447,0.25,12,1
V7_T0123,7,2024-08-17 13:25:13,2024-08-17 15:01:40,13,5,1,0.42,1.3565,5381.0,0.9298,0.296,9,1
